timestamp,open_interest,source
1742763600,52368.63800000,bybit
1742767200,52369.55300000,bybit
1742770800,51803.95200000,bybit
1742774400,51680.26100000,bybit
1742778000,52110.55100000,bybit
1742781600,51836.01900000,bybit
1742785200,51585.50000000,bybit
1742788800,51926.20400000,bybit
1742792400,51687.36300000,bybit
1742796000,51997.03400000,bybit
1742799600,52561.19000000,bybit
1742803200,52768.00500000,bybit
1742806800,52958.38600000,bybit
1742810400,53145.57200000,bybit
1742814000,53215.60800000,bybit
1742817600,53649.33100000,bybit
1742821200,54100.49400000,bybit
1742824800,53973.05400000,bybit
1742828400,54342.87100000,bybit
1742832000,54408.48100000,bybit
1742835600,54532.62900000,bybit
1742839200,54355.70400000,bybit
1742842800,54338.50400000,bybit
1742846400,53762.78000000,bybit
1742850000,53696.67800000,bybit
1742853600,53519.65600000,bybit
1742857200,53475.03300000,bybit
1742860800,53143.40900000,bybit
1742864400,52969.77100000,bybit
1742868000,53161.47400000,bybit
1742871600,53290.05000000,bybit
1742875200,52993.49200000,bybit
1742878800,53393.44900000,bybit
1742882400,53113.61500000,bybit
1742886000,53222.50700000,bybit
1742889600,52834.93900000,bybit
1742893200,52717.65500000,bybit
1742896800,52373.49700000,bybit
1742900400,52700.98400000,bybit
1742904000,52626.16500000,bybit
1742907600,52788.17900000,bybit
1742911200,52821.64000000,bybit
1742914800,53093.30100000,bybit
1742918400,52949.46500000,bybit
1742922000,53388.12600000,bybit
1742925600,53010.35700000,bybit
1742929200,52878.67300000,bybit
1742932800,53617.68600000,bybit
1742936400,53216.49700000,bybit
1742940000,53602.97600000,bybit
1742943600,53170.85400000,bybit
1742947200,52792.34000000,bybit
1742950800,52533.17800000,bybit
1742954400,52372.07300000,bybit
1742958000,52456.09200000,bybit
1742961600,52634.41900000,bybit
1742965200,52148.09100000,bybit
1742968800,51991.03800000,bybit
1742972400,51800.43200000,bybit
1742976000,52551.53000000,bybit
1742979600,52797.08500000,bybit
1742983200,52992.96400000,bybit
1742986800,52688.45900000,bybit
1742990400,53009.34200000,bybit
1742994000,52957.77400000,bybit
1742997600,52367.89400000,bybit
1743001200,52285.86300000,bybit
1743004800,52363.02100000,bybit
1743008400,52125.70500000,bybit
1743012000,52333.54700000,bybit
1743015600,52127.56000000,bybit
1743019200,51615.24300000,bybit
1743022800,51481.92200000,bybit
1743026400,51428.59900000,bybit
1743030000,51487.31100000,bybit
1743033600,51820.63200000,bybit
1743037200,51966.24800000,bybit
1743040800,51601.96400000,bybit
1743044400,51583.83700000,bybit
1743048000,51889.81400000,bybit
1743051600,51919.03100000,bybit
1743055200,51866.01900000,bybit
1743058800,51995.66000000,bybit
1743062400,51956.61100000,bybit
1743066000,52088.25900000,bybit
1743069600,52253.90500000,bybit
1743073200,52094.28400000,bybit
1743076800,52268.92500000,bybit
1743080400,52005.51600000,bybit
1743084000,51062.56300000,bybit
1743087600,50181.03100000,bybit
1743091200,50201.34400000,bybit
1743094800,50523.60400000,bybit
1743098400,50783.05500000,bybit
1743102000,50494.61500000,bybit
1743105600,50755.30400000,bybit
1743109200,50736.10000000,bybit
1743112800,50998.55400000,bybit
1743116400,50971.89900000,bybit
1743120000,50696.96600000,bybit
1743123600,50788.72100000,bybit
1743127200,50786.78500000,bybit
1743130800,51100.95100000,bybit
1743134400,51137.10100000,bybit
1743138000,50840.98100000,bybit
1743141600,51606.40900000,bybit
1743145200,51888.11900000,bybit
1743148800,51622.59800000,bybit
1743152400,51888.92600000,bybit
1743156000,52496.26700000,bybit
1743159600,52954.79400000,bybit
1743163200,53050.42900000,bybit
1743166800,53932.16300000,bybit
1743170400,53519.76100000,bybit
1743174000,54229.12100000,bybit
1743177600,55116.38000000,bybit
1743181200,54209.63400000,bybit
1743184800,55090.85400000,bybit
1743188400,55228.31700000,bybit
1743192000,55657.92300000,bybit
1743195600,55959.77900000,bybit
1743199200,55654.52700000,bybit
1743202800,55530.40500000,bybit
1743206400,55108.63100000,bybit
1743210000,55045.12700000,bybit
1743213600,55116.69900000,bybit
1743217200,54664.09400000,bybit
1743220800,54010.12900000,bybit
1743224400,53983.01400000,bybit
1743228000,53998.45400000,bybit
1743231600,54177.62700000,bybit
1743235200,54421.37600000,bybit
1743238800,54350.86300000,bybit
1743242400,53478.02400000,bybit
1743246000,53039.78800000,bybit
1743249600,53150.26300000,bybit
1743253200,53480.77300000,bybit
1743256800,52932.86000000,bybit
1743260400,53089.58600000,bybit
1743264000,52871.16100000,bybit
1743267600,52983.17800000,bybit
1743271200,52652.97800000,bybit
1743274800,52711.73700000,bybit
1743278400,52568.35800000,bybit
